,X,Y,Potter,Weasley,Granger,Trip,Close,Far
4265,60.58951918,56.31292681,1,0,0,27,0,0
4266,60.32807259,55.68285325,1,0,0,27,0,0
4267,61.20129221,56.23971174,1,0,0,27,0,0
4268,62.30267333,56.56616571,1,0,0,27,0,0
4269,62.66231966,55.84447682,1,0,0,27,0,0
4270,63.9517659,56.60629662,1,0,0,27,0,0
4271,63.99907046,57.23339882,1,0,0,27,0,0
4272,63.34758847,56.29962321,1,0,0,27,0,0
4273,63.49807879,55.50275313,1,0,0,27,0,0
4274,62.8624354,56.53245118,1,0,0,27,0,0
4275,62.92381215,55.36885275,1,0,0,27,0,0
4276,61.36432716,55.44849364,1,0,0,27,0,0
4277,61.3985485,55.34991619,1,0,0,27,0,0
4278,62.04602942,54.22615531,1,0,0,27,0,0
4279,61.96229825,55.03225478,1,0,0,27,0,0
4280,61.39676665,55.05969273,1,0,0,27,0,0
4281,62.17085634,55.92761516,1,0,0,27,0,0
4282,62.56084534,56.550997,1,0,0,27,0,0
4283,61.78547647,57.38003911,1,0,0,27,0,0
4284,62.73442878,57.06400581,1,0,0,27,0,0
4285,62.56075982,55.70782759,1,0,0,27,0,0
4286,61.55601482,53.57472113,1,0,0,27,0,0
4287,61.84825376,54.14015407,1,0,0,27,0,0
4288,62.68106605,54.49693825,1,0,0,27,0,0
4289,62.92276416,55.43840292,1,0,0,27,0,0
4290,63.06795641,55.47996622,1,0,0,27,0,0
4291,63.71848943,55.00686981,1,0,0,27,0,0
4292,62.52960737,55.43197258,1,0,0,27,0,0
4293,63.13476081,55.32696261,1,0,0,27,0,0
4294,61.91291209,54.42962745,1,0,0,27,0,0
4295,61.91432383,53.55196258,1,0,0,27,0,0
4296,60.03341444,50.59135191,1,0,0,27,0,0
4297,59.7127428,50.90608056,1,0,0,27,0,0
4298,60.05159976,51.48393352,1,0,0,27,0,0
4299,60.74191342,52.01413866,1,0,0,27,0,0
4300,59.71732977,53.84287865,1,0,0,27,0,0
4301,60.0720305,55.06249997,1,0,0,27,0,0
4302,60.30390946,52.74626965,1,0,0,27,0,0
4303,60.72748416,55.27981758,1,0,0,27,0,0
4304,60.9920329,55.33239494,1,0,0,27,0,0
4305,59.56418823,56.05747788,1,0,0,27,0,0
4306,60.64686645,55.3242971,1,0,0,27,0,0
4307,60.35413001,55.41083599,1,0,0,27,0,0
4308,60.19036521,55.81671206,1,0,0,27,0,0
4309,60.70979635,55.58152043,1,0,0,27,0,0
4310,62.10683387,56.90370277,1,0,0,27,0,0
4311,60.94032292,56.25994791,1,0,0,27,0,0
4312,60.50913527,55.35291003,1,0,0,27,0,0
4313,59.93029792,55.04074114,1,0,0,27,0,0
4314,58.20439704,54.64790562,1,0,0,27,0,0
4315,57.31388156,55.32737741,1,0,0,27,0,0
4316,56.72847227,53.99887984,1,0,0,27,0,0
4317,56.30249518,55.25081841,1,0,0,27,0,0
4318,56.53992943,56.24418205,1,0,0,27,0,0
4319,59.2480875,57.79907038,1,0,0,27,0,0
4320,60.91131363,56.73342932,1,0,0,27,0,0
4321,59.27265545,56.92828827,1,0,0,27,0,0
4322,58.84216076,56.17220705,1,0,0,27,0,0
4323,60.28509594,55.47462938,1,0,0,27,0,0
4324,58.32303762,54.84703809,1,0,0,27,0,0
4325,58.17334858,54.47497184,1,0,0,27,0,0
4326,57.34299422,54.41281729,1,0,0,27,0,0
4327,58.71596952,54.07963408,1,0,0,27,0,0
4328,59.17767952,52.36942206,1,0,0,27,0,0
4329,56.55102306,52.04593629,1,0,0,27,0,0
4330,54.53229577,52.37657639,1,0,0,27,0,0
4331,53.41341951,51.93165053,1,0,0,27,0,0
4332,52.98885421,52.69011578,1,0,0,27,0,0
4333,52.90392535,52.17547276,1,0,0,27,0,0
4334,54.76373581,53.46350478,1,0,0,27,0,0
4335,1.841681066,2.01840601,1,0,0,28,0,0
4336,4.651365784,5.818890565,1,0,0,28,0,0
4337,7.598030715,8.317536642,1,0,0,28,0,0
4338,7.969070172,10.8744262,1,0,0,28,0,0
4339,9.450691729,12.49464709,1,0,0,28,0,0
4340,11.8636266,16.08749048,1,0,0,28,0,0
4341,14.5813874,17.5248139,1,0,0,28,0,0
4342,16.12321933,18.90888007,1,0,0,28,0,0
4343,16.87856211,22.80472391,1,0,0,28,0,0
4344,20.5581006,23.99888163,1,0,0,28,0,0
4345,21.72023079,24.97717769,1,0,0,28,0,0
4346,23.0283218,27.26956398,1,0,0,28,0,0
4347,24.70159546,29.98284125,1,0,0,28,0,0
4348,25.59362239,32.2085487,1,0,0,28,0,0
4349,27.52292637,33.40300848,1,0,0,28,0,0
4350,31.439119,33.87015389,1,0,0,28,0,0
4351,31.26856941,36.00076455,1,0,0,28,0,0
4352,32.95294085,37.55216095,1,0,0,28,0,0
4353,35.29372122,39.87293776,1,0,0,28,0,1
4354,34.90282425,42.11894321,1,0,0,28,1,8
4355,36.37330133,43.0424554,1,0,0,28,6,25
4356,37.37498311,45.31533347,1,0,0,28,8,34
4357,38.46857116,46.92893216,1,0,0,28,0,17
4358,39.45956643,49.44907982,1,0,0,28,0,0
4359,40.43531191,50.18975302,1,0,0,28,0,0
4360,41.22519672,49.99228804,1,0,0,28,0,0
4361,42.15059949,51.25301132,1,0,0,28,0,0
4362,43.93343933,50.979738,1,0,0,28,0,0
4363,45.82182648,51.86127776,1,0,0,28,0,0
4364,46.87315344,51.86569761,1,0,0,28,0,0
4365,45.85288906,50.73249357,1,0,0,28,0,0
4366,46.06309454,50.31346102,1,0,0,28,0,0
4367,45.40616843,52.01074569,1,0,0,28,0,0
4368,46.96234427,51.66195026,1,0,0,28,0,0
4369,46.13278097,51.37768641,1,0,0,28,0,0
4370,46.62320936,52.55008385,1,0,0,28,0,0
4371,46.80949301,53.50259616,1,0,0,28,0,0
4372,47.86665309,52.91943551,1,0,0,28,0,0
4373,48.28212414,53.48367752,1,0,0,28,0,0
4374,45.84892035,55.95486381,1,0,0,28,0,0
4375,47.30395265,55.96388959,1,0,0,28,0,0
4376,47.32569753,56.01375775,1,0,0,28,0,0
4377,49.37285094,56.27660448,1,0,0,28,0,0
4378,49.12927349,57.47498843,1,0,0,28,0,0
4379,48.79701728,56.80978027,1,0,0,28,0,0
4380,47.73508828,57.10992796,1,0,0,28,0,0
4381,48.12305584,56.45269715,1,0,0,28,0,0
4382,49.17040231,57.4867268,1,0,0,28,0,0
4383,50.91357784,57.74175874,1,0,0,28,0,0
4384,52.08325383,58.7592203,1,0,0,28,0,1
4385,52.25544803,59.68073555,1,0,0,28,0,4
4386,52.49835147,58.14417311,1,0,0,28,0,0
4387,54.44475463,57.74871068,1,0,0,28,0,0
4388,55.1173291,58.19739842,1,0,0,28,0,0
4389,55.84818702,55.57393059,1,0,0,28,0,0
4390,55.44473988,56.08846555,1,0,0,28,0,0
4391,56.93429485,58.06611888,1,0,0,28,0,0
4392,56.9414601,57.86536052,1,0,0,28,0,0
4393,56.37379192,57.2009123,1,0,0,28,0,0
4394,57.06524812,55.8629693,1,0,0,28,0,0
4395,56.80960452,57.40035157,1,0,0,28,0,0
4396,57.46360457,58.53517839,1,0,0,28,0,0
4397,58.7269733,56.38958125,1,0,0,28,0,0
4398,59.7757935,56.5935879,1,0,0,28,0,0
4399,61.0834797,58.06980376,1,0,0,28,0,0
4400,61.80485712,58.52038512,1,0,0,28,0,0
4401,63.69774294,57.53106879,1,0,0,28,0,0
4402,63.02449494,58.08477195,1,0,0,28,0,0
4403,64.74857815,57.47434375,1,0,0,28,0,0
4404,65.16381053,56.45103844,1,0,0,28,0,0
4405,65.6944513,55.94921916,1,0,0,28,0,0
4406,65.43859615,56.31262218,1,0,0,28,0,0
4407,65.56363424,55.45738579,1,0,0,28,0,0
4408,66.1830268,55.30266721,1,0,0,28,0,0
4409,66.20020924,54.41031026,1,0,0,28,0,0
4410,65.46916077,54.08853201,1,0,0,28,0,0
4411,67.21087379,53.42674816,1,0,0,28,0,0
4412,65.9621281,53.6378141,1,0,0,28,0,0
4413,65.8056357,55.07131011,1,0,0,28,0,0
4414,64.98004835,57.73652204,1,0,0,28,0,0
4415,64.73713232,56.3099029,1,0,0,28,0,0
4416,66.58903966,54.35240014,1,0,0,28,0,0
4417,66.13159876,53.50879564,1,0,0,28,0,0
4418,66.24910113,54.09345095,1,0,0,28,0,0
4419,67.01053654,54.93800465,1,0,0,28,0,0
4420,67.52044077,54.91830697,1,0,0,28,0,0
4421,67.81565581,53.31475535,1,0,0,28,0,0
4422,69.01481599,53.62963281,1,0,0,28,0,0
4423,69.90213214,53.14294485,1,0,0,28,0,0
4424,68.00702337,53.46224866,1,0,0,28,0,0
4425,68.3917747,51.55268781,1,0,0,28,0,0
4426,67.99558888,50.55178598,1,0,0,28,0,0
4427,68.07475758,48.80134475,1,0,0,28,0,0
4428,67.86223526,49.62172346,1,0,0,28,0,0
4429,67.60598925,49.09862449,1,0,0,28,0,0
4430,67.95097585,48.0085124,1,0,0,28,0,0
4431,66.81469665,48.77957553,1,0,0,28,0,0
4432,67.79151867,47.19380545,1,0,0,28,0,0
4433,68.83544881,46.90474988,1,0,0,28,0,0
4434,68.90690536,46.17451153,1,0,0,28,0,0
4435,69.15018437,45.51319991,1,0,0,28,0,0
4436,69.04004305,47.2668826,1,0,0,28,0,0
4437,69.51984285,45.72037923,1,0,0,28,0,0
4438,68.59506286,46.30907271,1,0,0,28,0,0
4439,68.89015409,44.21467476,1,0,0,28,0,0
4440,67.82446226,43.13990965,1,0,0,28,0,0
4441,69.39441398,42.05623942,1,0,0,28,0,0
4442,69.17583755,42.06362744,1,0,0,28,0,0
4443,69.07819477,41.66646263,1,0,0,28,0,0
4444,67.26252356,39.56371254,1,0,0,28,0,0
4445,66.79854863,40.0596398,1,0,0,28,0,0
4446,66.73069506,38.84908613,1,0,0,28,0,0
4447,66.28846321,38.53246211,1,0,0,28,0,0
4448,64.93252028,38.82817961,1,0,0,28,0,0
4449,63.67883895,41.45191019,1,0,0,28,0,0
4450,62.15670999,41.42677095,1,0,0,28,0,1
4451,63.58208813,39.98423823,1,0,0,28,0,0
4452,64.16459244,40.155948,1,0,0,28,0,0
4453,64.52029759,40.4611421,1,0,0,28,0,0
4454,64.99455786,39.89630538,1,0,0,28,0,0
4455,64.99181278,39.57656006,1,0,0,28,0,0
4456,64.95261373,41.38060663,1,0,0,28,0,0
4457,65.97927335,40.89559386,1,0,0,28,0,0
4458,66.74138303,42.47994638,1,0,0,28,0,0
4459,67.57024858,42.53406496,1,0,0,28,0,0
4460,67.76670768,43.71538355,1,0,0,28,0,0
4461,67.22925676,42.71229483,1,0,0,28,0,0
4462,65.94380146,42.0741258,1,0,0,28,0,0
4463,65.63380758,41.7128587,1,0,0,28,0,0
4464,65.45460445,41.60331535,1,0,0,28,0,0
4465,65.10794358,42.31422533,1,0,0,28,0,0
4466,64.96619999,42.67027883,1,0,0,28,0,0
4467,65.010757,44.37606633,1,0,0,28,0,0
4468,66.54511187,44.47943125,1,0,0,28,0,0
4469,66.3573808,42.89448569,1,0,0,28,0,0
4470,65.99417729,42.23238827,1,0,0,28,0,0
4471,67.37909182,42.21295247,1,0,0,28,0,0
4472,67.10784951,42.16315958,1,0,0,28,0,0
4473,67.03799402,43.5417486,1,0,0,28,0,0
4474,66.64627592,42.95837834,1,0,0,28,0,0
4475,66.62414313,40.42729655,1,0,0,28,0,0
4476,64.52053747,40.97188288,1,0,0,28,0,0
4477,65.24388537,42.08032598,1,0,0,28,0,0
4478,65.60802374,41.88774696,1,0,0,28,0,0
4479,64.99170447,40.88666086,1,0,0,28,0,0
4480,65.22203702,40.62626196,1,0,0,28,0,0
4481,65.40421797,42.27304603,1,0,0,28,0,0
4482,66.70727912,40.82711111,1,0,0,28,0,0
4483,67.13278574,40.21904159,1,0,0,28,0,0
4484,67.71425112,40.18169154,1,0,0,28,0,0
4485,67.13659706,40.47683349,1,0,0,28,0,0
4486,67.32510996,42.35093436,1,0,0,28,0,0
4487,67.91812989,40.89441893,1,0,0,28,0,0
4488,68.57926127,41.3089644,1,0,0,28,0,0
4489,67.11662172,41.79217621,1,0,0,28,0,0
4490,67.71091442,42.63023656,1,0,0,28,0,0
4491,67.82335782,41.32357747,1,0,0,28,0,0
4492,68.9443061,41.47273884,1,0,0,28,0,0
4493,68.22475487,42.68976463,1,0,0,28,0,0
4494,67.48289867,45.12678137,1,0,0,28,0,0
4495,68.53157209,45.85459444,1,0,0,28,0,0
4496,2.23809373,3.67141027,1,0,0,29,0,0
4497,4.07986351,7.799212335,1,0,0,29,0,0
4498,5.928066721,9.698321815,1,0,0,29,0,0
4499,8.250065851,12.19811777,1,0,0,29,0,0
4500,8.458160845,15.97055634,1,0,0,29,0,10
4501,12.31124168,18.40735385,1,0,0,29,0,1
4502,15.85863267,20.73082753,1,0,0,29,0,0
4503,18.00871531,23.39005213,1,0,0,29,0,0
4504,21.4332595,25.33684175,1,0,0,29,0,0
4505,23.79771552,24.82279621,1,0,0,29,0,0
4506,26.66113342,26.00161297,1,0,0,29,0,0
4507,28.72433071,25.72268276,1,0,0,29,0,0
4508,32.45380308,28.10667757,1,0,0,29,0,0
4509,32.06981079,29.60142827,1,0,0,29,0,0
4510,33.84137579,31.52475928,1,0,0,29,0,0
4511,35.56419924,33.06901446,1,0,0,29,0,0
4512,36.49851347,34.4330228,1,0,0,29,0,0
4513,37.97201222,34.67656011,1,0,0,29,0,0
4514,39.94563671,35.85017641,1,0,0,29,0,0
4515,43.11893221,37.05268137,1,0,0,29,0,0
4516,43.06661671,40.56426679,1,0,0,29,0,2
4517,42.9878145,42.48467292,1,0,0,29,0,4
4518,45.28234508,43.38743078,1,0,0,29,0,3
4519,46.32462368,45.65234504,1,0,0,29,0,1
4520,46.03238088,46.57323149,1,0,0,29,0,0
4521,46.16020399,48.52306418,1,0,0,29,0,0
4522,47.38459234,47.35009833,1,0,0,29,0,0
4523,47.76975499,47.93796666,1,0,0,29,0,0
4524,49.45667029,48.73330308,1,0,0,29,0,0
4525,50.27932681,50.16062435,1,0,0,29,0,0
4526,49.82375737,51.07211899,1,0,0,29,0,0
4527,49.8632523,53.2548699,1,0,0,29,0,0
4528,52.06493324,54.26034753,1,0,0,29,0,0
4529,51.98589974,53.40873196,1,0,0,29,0,0
4530,52.59663661,52.68250455,1,0,0,29,0,0
4531,51.8562562,55.02237001,1,0,0,29,0,0
4532,52.78805402,54.57097763,1,0,0,29,0,0
4533,52.455561,56.22491282,1,0,0,29,0,0
4534,53.19603382,57.14326694,1,0,0,29,0,0
4535,54.53202418,56.54366457,1,0,0,29,0,0
4536,55.38129139,55.83937209,1,0,0,29,0,0
4537,54.74958225,56.00901717,1,0,0,29,0,0
4538,55.7998732,55.82138803,1,0,0,29,0,0
4539,55.82020372,56.15133203,1,0,0,29,0,0
4540,57.14629082,55.4709812,1,0,0,29,0,0
4541,56.43993121,55.9263288,1,0,0,29,0,0
4542,58.53296777,57.80452462,1,0,0,29,0,0
4543,58.12708489,58.9499467,1,0,0,29,0,0
4544,57.33679281,58.93304219,1,0,0,29,0,0
4545,57.15272566,60.16975205,1,0,0,29,0,0
4546,56.79791768,60.91813892,1,0,0,29,0,0
4547,58.21905087,62.45826149,1,0,0,29,0,0
4548,59.35392718,62.67012403,1,0,0,29,0,0
4549,60.29835122,62.57975979,1,0,0,29,0,0
4550,60.44804284,65.14454297,1,0,0,29,0,0
4551,59.16556261,67.91220948,1,0,0,29,0,0
4552,59.3739523,66.73276055,1,0,0,29,0,0
4553,59.78729369,65.03794056,1,0,0,29,0,0
4554,60.26023226,64.41064788,1,0,0,29,0,0
4555,62.00599245,65.0866748,1,0,0,29,0,0
4556,61.83200097,64.71764993,1,0,0,29,0,0
4557,62.09356089,65.46336941,1,0,0,29,0,0
4558,63.01206122,65.91236814,1,0,0,29,0,0
4559,62.64003056,65.2643989,1,0,0,29,0,0
4560,63.09738513,64.32443059,1,0,0,29,0,0
4561,61.20004933,63.87376603,1,0,0,29,0,0
4562,61.71480407,63.32398315,1,0,0,29,0,0
4563,62.05049062,63.37817493,1,0,0,29,0,0
4564,62.03176584,62.15760205,1,0,0,29,0,0
4565,60.20107787,62.1071642,1,0,0,29,0,0
4566,60.63928789,62.03419739,1,0,0,29,0,0
4567,59.26046851,62.3234378,1,0,0,29,0,0
4568,58.49150092,61.26140707,1,0,0,29,0,0
4569,56.00529022,60.751885,1,0,0,29,0,0
4570,56.3286366,61.98583515,1,0,0,29,0,0
4571,57.8987281,61.84955117,1,0,0,29,0,0
4572,57.05105874,61.73282563,1,0,0,29,0,0
4573,58.40609974,62.82568513,1,0,0,29,0,0
4574,58.58850472,62.6234301,1,0,0,29,0,0
4575,56.25634252,61.67846184,1,0,0,29,0,0
4576,56.13985795,61.89169553,1,0,0,29,0,0
4577,55.77816427,62.53451918,1,0,0,29,0,0
4578,55.68350531,61.89459769,1,0,0,29,0,0
4579,55.23222182,62.93288932,1,0,0,29,0,0
4580,55.70196279,60.60893922,1,0,0,29,0,0
4581,54.98624869,60.96293392,1,0,0,29,0,0
4582,54.54082907,60.03921652,1,0,0,29,0,0
4583,54.89816755,59.81854401,1,0,0,29,0,0
4584,54.54037907,60.33504164,1,0,0,29,0,0
4585,55.52925313,60.14910759,1,0,0,29,0,0
4586,55.58851543,58.99044712,1,0,0,29,0,0
4587,55.64864232,58.52713512,1,0,0,29,0,0
4588,56.52586388,58.39293406,1,0,0,29,0,0
4589,55.69458408,57.2530117,1,0,0,29,0,0
4590,56.86227415,57.0401417,1,0,0,29,0,0
4591,56.25114684,57.19727752,1,0,0,29,0,0
4592,58.04945776,57.80689422,1,0,0,29,0,0
4593,57.59659541,59.97742416,1,0,0,29,0,0
4594,57.77535968,58.73470937,1,0,0,29,0,0
4595,58.3642994,59.98217401,1,0,0,29,0,0
4596,57.74409271,60.31195163,1,0,0,29,0,0
4597,58.02173547,60.80640814,1,0,0,29,0,0
4598,58.44553715,63.07011697,1,0,0,29,0,0
4599,58.35154206,63.63617279,1,0,0,29,0,0
4600,58.28045129,63.09079365,1,0,0,29,0,0
4601,57.00929833,63.67732481,1,0,0,29,0,0
4602,57.02097242,64.02221596,1,0,0,29,0,0
4603,56.80476241,66.10968272,1,0,0,29,0,0
4604,57.379859,67.37619021,1,0,0,29,0,0
4605,55.74215585,67.25613051,1,0,0,29,0,0
4606,56.1924181,68.14732243,1,0,0,29,0,0
4607,57.01202854,67.77899325,1,0,0,29,0,0
4608,58.08619433,68.06450711,1,0,0,29,0,0
4609,59.39771711,68.88358922,1,0,0,29,0,0
4610,60.9983431,66.65463353,1,0,0,29,0,0
4611,60.98639381,67.10180686,1,0,0,29,0,0
4612,59.30480194,66.30344711,1,0,0,29,0,0
4613,59.21121309,67.14217835,1,0,0,29,0,0
4614,57.2596154,66.9826755,1,0,0,29,0,0
4615,56.86737753,67.52169475,1,0,0,29,0,0
4616,56.7768561,67.40582342,1,0,0,29,0,0
4617,55.14616228,66.24094665,1,0,0,29,0,0
4618,53.67405721,64.71586812,1,0,0,29,0,3
4619,54.24078863,63.17550206,1,0,0,29,0,1
4620,54.43006059,62.08483523,1,0,0,29,0,1
4621,53.9585822,61.87715829,1,0,0,29,0,2
4622,53.0361769,61.78702349,1,0,0,29,1,8
4623,49.86779778,64.23858778,1,0,0,29,1,18
4624,50.81942998,63.96951027,1,0,0,29,5,18
4625,52.90846247,64.39009173,1,0,0,29,0,7
4626,52.40653845,64.75769396,1,0,0,29,1,7
4627,51.43369771,65.94843065,1,0,0,29,0,5
4628,51.87387763,66.35390649,1,0,0,29,0,3
4629,52.97412581,67.41681663,1,0,0,29,0,0
4630,54.44665557,67.92393594,1,0,0,29,0,0
4631,54.77626027,68.0853189,1,0,0,29,0,0
4632,53.40124988,68.76760251,1,0,0,29,0,0
4633,52.96349075,68.49845299,1,0,0,29,0,0
4634,53.71131627,69.493159,1,0,0,29,0,0
4635,53.96660384,70.25298334,1,0,0,29,0,0
4636,53.52568605,71.26468696,1,0,0,29,0,0
4637,54.4873008,72.54397957,1,0,0,29,0,0
4638,52.54634664,72.40290455,1,0,0,29,0,0
4639,50.61536389,71.84021976,1,0,0,29,0,2
4640,51.75980008,72.81306236,1,0,0,29,0,0
4641,52.66502659,71.7075456,1,0,0,29,0,1
4642,51.53034536,69.51775074,1,0,0,29,0,1
4643,52.76588283,70.08080335,1,0,0,29,0,1
4644,51.26148136,70.05515316,1,0,0,29,1,1
4645,50.62340142,70.92394632,1,0,0,29,1,2
4646,49.01457974,68.0334122,1,0,0,29,0,1
4647,50.039795,67.69084176,1,0,0,29,0,1
4648,51.21448041,66.49116452,1,0,0,29,0,3
4649,50.59805113,67.12468472,1,0,0,29,0,1
4650,3.463039112,3.285103401,1,0,0,30,0,0
4651,4.404504852,5.817561672,1,0,0,30,0,0
4652,6.862436701,8.33401926,1,0,0,30,0,0
4653,9.54899603,10.16846071,1,0,0,30,0,0
4654,13.60735245,12.7368875,1,0,0,30,0,0
4655,14.80854849,16.55943562,1,0,0,30,0,0
4656,16.55518108,19.79429307,1,0,0,30,0,0
4657,19.63846704,21.22330443,1,0,0,30,0,0
4658,21.65837259,22.68019153,1,0,0,30,0,0
4659,23.91546202,24.32672672,1,0,0,30,0,0
4660,24.868533,26.37553135,1,0,0,30,0,0
4661,25.72953994,28.51961352,1,0,0,30,0,0
4662,27.29005558,30.02130436,1,0,0,30,0,0
4663,28.53886663,32.53681136,1,0,0,30,0,0
4664,30.26591932,32.7846238,1,0,0,30,0,0
4665,33.39353463,34.57779322,1,0,0,30,0,0
4666,35.43490062,37.35951341,1,0,0,30,0,0
4667,37.62454308,38.56511734,1,0,0,30,0,0
4668,39.91321852,37.95070856,1,0,0,30,0,0
4669,41.83728462,39.5358178,1,0,0,30,0,2
4670,41.39913735,40.23562436,1,0,0,30,1,3
4671,43.06111723,39.40804754,1,0,0,30,0,1
4672,43.93252626,39.75857179,1,0,0,30,0,0
4673,46.77194057,42.03584512,1,0,0,30,3,11
4674,48.35786611,42.93363225,1,0,0,30,3,22
4675,49.50582767,43.26969598,1,0,0,30,2,18
4676,50.80701272,42.46786129,1,0,0,30,4,20
4677,51.72070624,42.91316986,1,0,0,30,1,12
4678,51.13346593,43.30808269,1,0,0,30,2,14
4679,50.91798361,42.34426782,1,0,0,30,3,19
4680,50.55556808,44.5526769,1,0,0,30,4,11
4681,50.75708326,42.39332005,1,0,0,30,5,20
4682,49.44511735,42.70376855,1,0,0,30,4,21
4683,50.53767587,42.16377506,1,0,0,30,5,17
4684,50.54878477,42.38819508,1,0,0,30,5,19
4685,51.80275695,43.18354678,1,0,0,30,0,12
4686,52.09711346,44.57222045,1,0,0,30,2,8
4687,54.1529005,46.43132247,1,0,0,30,0,1
4688,53.51359445,46.1768154,1,0,0,30,0,1
4689,56.01143352,47.10804405,1,0,0,30,0,0
4690,56.4598134,46.87241727,1,0,0,30,0,0
4691,56.56048247,46.8789666,1,0,0,30,0,0
4692,59.10167668,47.31685132,1,0,0,30,0,0
4693,59.47834549,48.77489997,1,0,0,30,0,0
4694,59.2884937,47.99818211,1,0,0,30,0,0
4695,61.13557333,48.64876329,1,0,0,30,0,0
4696,61.82550416,49.28898897,1,0,0,30,0,0
4697,62.20326616,49.38625962,1,0,0,30,0,0
4698,63.8746602,48.80912747,1,0,0,30,0,0
4699,65.74637546,49.86141794,1,0,0,30,0,0
4700,65.5119328,49.71368588,1,0,0,30,0,0
4701,64.31513949,49.6097335,1,0,0,30,0,0
4702,64.81003124,49.52636703,1,0,0,30,0,0
4703,64.70401969,48.59643776,1,0,0,30,0,0
4704,66.39851181,49.20851823,1,0,0,30,0,0
4705,67.29291965,50.02381605,1,0,0,30,0,0
4706,67.39714709,50.14914663,1,0,0,30,0,0
4707,69.14572068,50.83523589,1,0,0,30,0,0
4708,69.00818984,50.1503079,1,0,0,30,0,0
4709,68.79431885,51.84955329,1,0,0,30,0,0
4710,68.12781768,51.91819913,1,0,0,30,0,0
4711,66.45769627,53.42484184,1,0,0,30,0,0
4712,66.18037435,52.95567963,1,0,0,30,0,0
4713,66.97484129,52.99982908,1,0,0,30,0,0
4714,67.4895262,51.7349466,1,0,0,30,0,0
4715,65.84106365,50.77480549,1,0,0,30,0,0
4716,67.3480962,50.41994369,1,0,0,30,0,0
4717,67.49085767,50.28838473,1,0,0,30,0,0
4718,66.94241288,50.57465707,1,0,0,30,0,0
4719,65.38345877,51.09202073,1,0,0,30,0,0
4720,65.20857699,51.7913201,1,0,0,30,0,0
4721,65.51168329,53.87002391,1,0,0,30,0,0
4722,65.59025763,53.19454799,1,0,0,30,0,0
4723,66.45148312,54.98842823,1,0,0,30,0,0
4724,66.63981416,55.49778269,1,0,0,30,0,0
4725,66.55313944,54.8715842,1,0,0,30,0,0
4726,68.50372655,55.20528336,1,0,0,30,0,0
4727,68.36499984,57.66810815,1,0,0,30,0,0
4728,66.83448857,57.72258984,1,0,0,30,0,0
4729,65.77103435,56.71452354,1,0,0,30,0,0
4730,65.88465182,58.90747971,1,0,0,30,0,0
4731,67.08584095,60.46451846,1,0,0,30,0,0
4732,67.33552567,61.32977596,1,0,0,30,0,0
4733,68.95988131,60.66865999,1,0,0,30,0,0
4734,68.8053725,60.31312952,1,0,0,30,0,0
4735,70.19210228,59.49226251,1,0,0,30,0,0
4736,71.85199098,58.38485042,1,0,0,30,0,0
4737,73.24842635,58.5344429,1,0,0,30,0,0
4738,72.08903032,57.41737258,1,0,0,30,0,0
4739,72.82093297,57.31599357,1,0,0,30,0,0
4740,71.89556841,56.76749118,1,0,0,30,0,0
4741,72.30726065,57.4392081,1,0,0,30,0,0
4742,71.98756446,57.12299772,1,0,0,30,0,0
4743,73.0164297,57.3959183,1,0,0,30,0,0
4744,71.69808142,56.41601555,1,0,0,30,0,0
4745,72.98723066,57.82741161,1,0,0,30,0,0
4746,73.24704276,57.71911352,1,0,0,30,0,0
4747,72.96418745,59.73442897,1,0,0,30,0,0
4748,71.65068588,60.57416288,1,0,0,30,0,0
4749,71.47458559,60.7150703,1,0,0,30,0,0
4750,70.35869756,60.46617334,1,0,0,30,0,0
4751,71.5338911,60.44355331,1,0,0,30,0,0
4752,71.58926655,61.30231335,1,0,0,30,0,0
4753,73.21717154,62.32852477,1,0,0,30,0,0
4754,73.6387155,63.02007975,1,0,0,30,0,0
4755,72.80519136,61.93743567,1,0,0,30,0,0
4756,74.17573747,59.17308863,1,0,0,30,0,0
4757,76.82335353,59.14142026,1,0,0,30,0,0
4758,76.92832684,58.57894516,1,0,0,30,0,0
4759,76.92260371,60.51746399,1,0,0,30,0,0
4760,76.43376568,59.37231302,1,0,0,30,0,0
4761,76.16916236,58.6555898,1,0,0,30,0,0
4762,75.90868204,58.77535917,1,0,0,30,0,0
4763,76.01713574,58.61879277,1,0,0,30,0,0
4764,78.05825885,57.81820241,1,0,0,30,0,0
4765,78.7765281,58.01210508,1,0,0,30,0,0
4766,78.5295743,56.2815112,1,0,0,30,0,0
4767,79.63550699,56.92024451,1,0,0,30,0,0
4768,79.54272629,57.47699506,1,0,0,30,0,0
4769,80.76342811,56.66111885,1,0,0,30,0,0
4770,78.75538359,56.69444305,1,0,0,30,0,0
4771,78.80885642,56.24068106,1,0,0,30,0,0
4772,79.09417953,56.66493122,1,0,0,30,0,0
4773,77.81650795,58.21783384,1,0,0,30,0,0
4774,78.99024125,57.37726332,1,0,0,30,0,0
4775,77.73237568,57.26438986,1,0,0,30,0,0
4776,77.38221937,57.94899485,1,0,0,30,0,0
4777,77.77625164,57.30479215,1,0,0,30,0,0
4778,76.78663968,57.667714,1,0,0,30,0,0
4779,74.12085364,59.48819425,1,0,0,30,0,0
4780,74.38409684,59.38772916,1,0,0,30,0,0
4781,73.40092347,60.74092377,1,0,0,30,0,0
